UF,CIDADE,BAIRRO
PE,ITAPETIM,A NUNES
PE,ITAPETIM,ALTO STO. ANTONIO
PE,ITAPETIM,ALTO V ANTONIO
PE,ITAPETIM,CAIXA DAGUA
PE,ITAPETIM,CENTRO
PE,ITAPETIM,COHAB
PE,ITAPETIM,COOPERADO
PE,ITAPETIM,DOM ELDER
PE,ITAPETIM,ITAPETIM
PE,ITAPETIM,ITAPETIM - RURAL
PE,ITAPETIM,JOAO PAULO II
PE,ITAPETIM,JOAO PAULO VI
PE,ITAPETIM,JOSE LOPAO
PE,ITAPETIM,MIGUEL ARRAZ DE ALENCAR
PE,ITAPETIM,MUCAMBO
PE,ITAPETIM,PARQ INDUSTRIA
PE,ITAPETIM,PAULO IV
PE,ITAPETIM,PAULO V
PE,ITAPETIM,PAULO VI
PE,ITAPETIM,PE. CICERO
PE,ITAPETIM,PIEDADE
PE,ITAPETIM,PIEDADE (RUR)
PE,ITAPETIM,PIMENTEIRA
PE,ITAPETIM,PLANALTO
PE,ITAPETIM,RURAL
PE,ITAPETIM,S JOSE EGITO
PE,ITAPETIM,SAO FRANCISCO
PE,ITAPETIM,SAO JOAO
PE,ITAPETIM,SAO JOSE
PE,ITAPETIM,SAO VICENTE
PE,ITAPETIM,SAO VICENTE - ITAPETIM
PE,ITAPETIM,SAO VICENTE RURAL
PE,ITAPETIM,SITIO CLARINHA
PE,ITAPETIM,STA LUZIA DE MARALIC
PE,ITAPETIM,STO. ANTONIO
PE,ITAPETIM,VILA DAS CRIANA‡AS
PE,ITAPETIM,VILA POPULAR
PE,ITAPETIM,VILA ROTARY
PE,ITAPISSUMA,ALEGRIA
PE,ITAPISSUMA,BOTAFOGO
PE,ITAPISSUMA,C IND IGARASSU
PE,ITAPISSUMA,CENTRO
PE,ITAPISSUMA,CIDADE CRIANCA
PE,ITAPISSUMA,ITAPISSUMA
PE,ITAPISSUMA,ITAPISSUMA (RUR)
PE,ITAPISSUMA,LOT CID CRIANCA
PE,ITAPISSUMA,LOT. ALIANCA
PE,ITAPISSUMA,MANGABEIRA
PE,ITAPISSUMA,MANGUEIRA
PE,ITAPISSUMA,RURAL
PE,ITAPISSUMA,SITIO JOAO PINTO
PE,ITAPISSUMA,VARZEA
PE,ITAPISSUMA,ZONA RURAL ITAPISSUMA
PE,ITAQUITINGA,ABROSILIA
PE,ITAQUITINGA,CAROBE
PE,ITAQUITINGA,CAROBE DE BAIXO
PE,ITAQUITINGA,CAROBE DE CIMA
PE,ITAQUITINGA,CENTRO
PE,ITAQUITINGA,CHA DE ALEGRIA
PE,ITAQUITINGA,CHA DE AREIA
PE,ITAQUITINGA,CHA DE FOGO
PE,ITAQUITINGA,CHA DE INEZ TEREZA
PE,ITAQUITINGA,CHA DE SAPE
PE,ITAQUITINGA,CHA DO INCRA
PE,ITAQUITINGA,CONDADO
PE,ITAQUITINGA,GOIANA
PE,ITAQUITINGA,GRANJA BELA VISTA
PE,ITAQUITINGA,GUTIUBA
PE,ITAQUITINGA,GUTIUBA II
PE,ITAQUITINGA,INEZ TEREZA
PE,ITAQUITINGA,ITAPIREMA MEIO
PE,ITAQUITINGA,ITAQUITINGA
PE,ITAQUITINGA,ITAQUITINGA (RURAL)
PE,ITAQUITINGA,LOTEAMENTO
PE,ITAQUITINGA,LOTTO GUTIUBA II
PE,ITAQUITINGA,MAURICIO NASSAU
PE,ITAQUITINGA,SABOEIRO
PE,ITAQUITINGA,STA. IZABEL
PE,ITAQUITINGA,VENTUROSA
PE,ITAQUITINGA,VILA CHA DE SAPE - ITAQUI
PE,ITAQUITINGA,VILA MATARY
PE,ITAQUITINGA,VL J MARANHAO
PE,ITAQUITINGA,ZONA RURAL ITAQUITINGA
PE,JABOATAO DOS GUARARAPES,13 DE MAIO
PE,JABOATAO DOS GUARARAPES,ALTO B HORIZONTE
PE,JABOATAO DOS GUARARAPES,ALTO BELA VISTA
PE,JABOATAO DOS GUARARAPES,ALTO DA BATALHA
PE,JABOATAO DOS GUARARAPES,ALTO DA COLINA
PE,JABOATAO DOS GUARARAPES,ALTO DA FABRICA
PE,JABOATAO DOS GUARARAPES,ALTO DA GOIABEIRA
PE,JABOATAO DOS GUARARAPES,ALTO DA SANTA
PE,JABOATAO DOS GUARARAPES,ALTO DO CRISTO
PE,JABOATAO DOS GUARARAPES,ALTO DO DENDE
PE,JABOATAO DOS GUARARAPES,ALTO DO RAPOSO
PE,JABOATAO DOS GUARARAPES,ALTO GOABA
PE,JABOATAO DOS GUARARAPES,ALTO QUITANDIN
PE,JABOATAO DOS GUARARAPES,ALTO S ANTONIO
PE,JABOATAO DOS GUARARAPES,ALTO S BENTO
PE,JABOATAO DOS GUARARAPES,ALTO SAO SEBASTIAO
PE,JABOATAO DOS GUARARAPES,AMERICANO
PE,JABOATAO DOS GUARARAPES,ANGELIM
PE,JABOATAO DOS GUARARAPES,AREA VERDE
PE,JABOATAO DOS GUARARAPES,ASA BRANCA
PE,JABOATAO DOS GUARARAPES,BAR. DE MORENO
PE,JABOATAO DOS GUARARAPES,BARRA DE JANGADA
PE,JABOATAO DOS GUARARAPES,BARRAGEM DUAS UNAS
PE,JABOATAO DOS GUARARAPES,BARRO
PE,JABOATAO DOS GUARARAPES,BATOREL
PE,JABOATAO DOS GUARARAPES,BEIRA RIO
PE,JABOATAO DOS GUARARAPES,BELA VISTA
PE,JABOATAO DOS GUARARAPES,BELO HORIZONTE
PE,JABOATAO DOS GUARARAPES,BOA ESPERANCA
PE,JABOATAO DOS GUARARAPES,BOA VIAGEM
PE,JABOATAO DOS GUARARAPES,BOA VISTA
PE,JABOATAO DOS GUARARAPES,BOM JESUS
PE,JABOATAO DOS GUARARAPES,BOM PASTOR
PE,JABOATAO DOS GUARARAPES,BOMBA
PE,JABOATAO DOS GUARARAPES,BULHOES
PE,JABOATAO DOS GUARARAPES,CABO
PE,JABOATAO DOS GUARARAPES,CAJUEIRO SECO
PE,JABOATAO DOS GUARARAPES,CAMACARI
PE,JABOATAO DOS GUARARAPES,CAMPO DO MONTA
PE,JABOATAO DOS GUARARAPES,CANAA
PE,JABOATAO DOS GUARARAPES,CANDEIAS
PE,JABOATAO DOS GUARARAPES,CAPIVARA
PE,JABOATAO DOS GUARARAPES,CAROLINAS
PE,JABOATAO DOS GUARARAPES,CASCATA
PE,JABOATAO DOS GUARARAPES,CAVALEIRO
PE,JABOATAO DOS GUARARAPES,CENTRO
PE,JABOATAO DOS GUARARAPES,COHAB II
PE,JABOATAO DOS GUARARAPES,COLONIA
PE,JABOATAO DOS GUARARAPES,COLONIA DOS PADRES
PE,JABOATAO DOS GUARARAPES,COMPORTA
PE,JABOATAO DOS GUARARAPES,CONJ MARCOS FREIRE
PE,JABOATAO DOS GUARARAPES,CONJ MURIBECA
PE,JABOATAO DOS GUARARAPES,CONS RURAL
PE,JABOATAO DOS GUARARAPES,COQUEIRAL
PE,JABOATAO DOS GUARARAPES,CORREGO DA BATALHA
PE,JABOATAO DOS GUARARAPES,CORREGO DA GAMELEIRA - JA
PE,JABOATAO DOS GUARARAPES,COVA DE ONCA
PE,JABOATAO DOS GUARARAPES,CRISTO REDENTOR
PE,JABOATAO DOS GUARARAPES,CUCURANA
PE,JABOATAO DOS GUARARAPES,CURADO
PE,JABOATAO DOS GUARARAPES,CURADO I
PE,JABOATAO DOS GUARARAPES,CURADO I - JABOATAO
PE,JABOATAO DOS GUARARAPES,CURADO II
PE,JABOATAO DOS GUARARAPES,CURADO III
PE,JABOATAO DOS GUARARAPES,CURADO IV
PE,JABOATAO DOS GUARARAPES,CURADO V
PE,JABOATAO DOS GUARARAPES,DOIS CARNEIROS
PE,JABOATAO DOS GUARARAPES,DOIS RIOS
PE,JABOATAO DOS GUARARAPES,DOM HELDER
PE,JABOATAO DOS GUARARAPES,DUAS UNAS
PE,JABOATAO DOS GUARARAPES,ENG CACANDUNBA
PE,JABOATAO DOS GUARARAPES,ENG. CAMACARI
PE,JABOATAO DOS GUARARAPES,ENG. VELHO
PE,JABOATAO DOS GUARARAPES,ENGENHO CACHITO
PE,JABOATAO DOS GUARARAPES,ENGENHO CANANDUBA
PE,JABOATAO DOS GUARARAPES,ENGENHO CORVETA
PE,JABOATAO DOS GUARARAPES,ENGENHO GOIABEIRA
PE,JABOATAO DOS GUARARAPES,ENGENHO PALMEIRA
PE,JABOATAO DOS GUARARAPES,ENGENHO SANTANA
PE,JABOATAO DOS GUARARAPES,ENGENHO VELHO
PE,JABOATAO DOS GUARARAPES,ENTRE RIOS
PE,JABOATAO DOS GUARARAPES,ESPIRITO SANTO
PE,JABOATAO DOS GUARARAPES,ESTRADA DE BULHOES
PE,JABOATAO DOS GUARARAPES,FLORIANO
PE,JABOATAO DOS GUARARAPES,GARAPEIRA
PE,JABOATAO DOS GUARARAPES,GOIABEIRA
PE,JABOATAO DOS GUARARAPES,GUARARAPES
PE,JABOATAO DOS GUARARAPES,GUARARAPES - JABOATAO
PE,JABOATAO DOS GUARARAPES,GURUGI
PE,JABOATAO DOS GUARARAPES,IBURA
PE,JABOATAO DOS GUARARAPES,IBURA DE CIMA
PE,JABOATAO DOS GUARARAPES,IBURA UR 11 - JABOATAO
PE,JABOATAO DOS GUARARAPES,IBURA(UR 05)
PE,JABOATAO DOS GUARARAPES,IMBIRIBEIRA
PE,JABOATAO DOS GUARARAPES,INT. MURIBECA
PE,JABOATAO DOS GUARARAPES,ITAITUBA
PE,JABOATAO DOS GUARARAPES,J B HORIZONTE
PE,JABOATAO DOS GUARARAPES,JABOATAO
PE,JABOATAO DOS GUARARAPES,JABOATAO (RUR)
PE,JABOATAO DOS GUARARAPES,JANGADINHA
PE,JABOATAO DOS GUARARAPES,JARDIM BULHOES
PE,JABOATAO DOS GUARARAPES,JARDIM CAJUEIRO
PE,JABOATAO DOS GUARARAPES,JARDIM COPACABANA
PE,JABOATAO DOS GUARARAPES,JARDIM COQUEIRAL
PE,JABOATAO DOS GUARARAPES,JARDIM DO NAUTICO
PE,JABOATAO DOS GUARARAPES,JARDIM FELIZ
PE,JABOATAO DOS GUARARAPES,JARDIM GUARARAPES
PE,JABOATAO DOS GUARARAPES,JARDIM JORDAO
PE,JABOATAO DOS GUARARAPES,JARDIM MANASSU
PE,JABOATAO DOS GUARARAPES,JARDIM MURIBECA
PE,JABOATAO DOS GUARARAPES,JARDIM PIEDADE
PE,JABOATAO DOS GUARARAPES,JARDIM PLANALTO
PE,JABOATAO DOS GUARARAPES,JARDIM PRIMAVERA
PE,JABOATAO DOS GUARARAPES,JARDIM QUITANDINHA
PE,JABOATAO DOS GUARARAPES,JD. PRAZERES
PE,JABOATAO DOS GUARARAPES,JOAO DE DEUS
PE,JABOATAO DOS GUARARAPES,JORDAO
PE,JABOATAO DOS GUARARAPES,JORDAO ALTO
PE,JABOATAO DOS GUARARAPES,JORDAO BAIXO
PE,JABOATAO DOS GUARARAPES,LAGOA GARCAS
PE,JABOATAO DOS GUARARAPES,LAGOA GRANDE
PE,JABOATAO DOS GUARARAPES,LAGOA NAUTICO
PE,JABOATAO DOS GUARARAPES,LINHA FERREA
PE,JABOATAO DOS GUARARAPES,LOT 92
PE,JABOATAO DOS GUARARAPES,LOT 96
PE,JABOATAO DOS GUARARAPES,LOT GRANDE RECIFE
PE,JABOATAO DOS GUARARAPES,LOT MURIBECA
PE,JABOATAO DOS GUARARAPES,LOT PORTAL DE PRAZERES -
PE,JABOATAO DOS GUARARAPES,LOT. BULHOES
PE,JABOATAO DOS GUARARAPES,LOT. COLONIA
PE,JABOATAO DOS GUARARAPES,LOT. JARDIM PROGRESSO
PE,JABOATAO DOS GUARARAPES,LOT. NILTON CARNEIRO
PE,JABOATAO DOS GUARARAPES,LOT. PE
PE,JABOATAO DOS GUARARAPES,LOT. SAO JOSE
PE,JABOATAO DOS GUARARAPES,LOTE 02
PE,JABOATAO DOS GUARARAPES,LOTE 06
PE,JABOATAO DOS GUARARAPES,LOTE 19
PE,JABOATAO DOS GUARARAPES,LOTE 23
PE,JABOATAO DOS GUARARAPES,LOTE 31
PE,JABOATAO DOS GUARARAPES,LOTE 56
PE,JABOATAO DOS GUARARAPES,LOTE 64
PE,JABOATAO DOS GUARARAPES,LOTE 66
PE,JABOATAO DOS GUARARAPES,LOTE 89
PE,JABOATAO DOS GUARARAPES,LOTE 92
PE,JABOATAO DOS GUARARAPES,LT. SANTA LUZIA
PE,JABOATAO DOS GUARARAPES,LUIZ GONZAGA
PE,JABOATAO DOS GUARARAPES,MACAXEIRA
PE,JABOATAO DOS GUARARAPES,MACUJE
PE,JABOATAO DOS GUARARAPES,MACUJE - JABOATAO
PE,JABOATAO DOS GUARARAPES,MALVINA
PE,JABOATAO DOS GUARARAPES,MANASSU
PE,JABOATAO DOS GUARARAPES,MARCOS FREIRE
PE,JABOATAO DOS GUARARAPES,MASSANGANA
PE,JABOATAO DOS GUARARAPES,MASSARANDUBA
PE,JABOATAO DOS GUARARAPES,MOENDA BRONZE
PE,JABOATAO DOS GUARARAPES,MONTE JUNIOR
PE,JABOATAO DOS GUARARAPES,MONTE NEBLINA
PE,JABOATAO DOS GUARARAPES,MONTE VERDE
PE,JABOATAO DOS GUARARAPES,MORENO
PE,JABOATAO DOS GUARARAPES,MUNDO NOVO
PE,JABOATAO DOS GUARARAPES,MURIBECA
PE,JABOATAO DOS GUARARAPES,MURIBECA (RUR)
PE,JABOATAO DOS GUARARAPES,MURIBECA I
PE,JABOATAO DOS GUARARAPES,MURIBECA II
PE,JABOATAO DOS GUARARAPES,MURIBEQUINHA
PE,JABOATAO DOS GUARARAPES,MUSSAIBA
PE,JABOATAO DOS GUARARAPES,N. SA. DA ESPERANA‡A
PE,JABOATAO DOS GUARARAPES,NASSAU
PE,JABOATAO DOS GUARARAPES,NOVA ALIANCA
PE,JABOATAO DOS GUARARAPES,NOVA DIVINEIA
PE,JABOATAO DOS GUARARAPES,NOVA ESPERANA‡A II
PE,JABOATAO DOS GUARARAPES,NOVA ESPERANCA
PE,JABOATAO DOS GUARARAPES,NOVA JERUSALEM
PE,JABOATAO DOS GUARARAPES,NOVA MURIBECA
PE,JABOATAO DOS GUARARAPES,NOVO HORIZONTE
PE,JABOATAO DOS GUARARAPES,PACHECO
PE,JABOATAO DOS GUARARAPES,PALMARES
PE,JABOATAO DOS GUARARAPES,PAU FERRO
PE,JABOATAO DOS GUARARAPES,PE ROMA
PE,JABOATAO DOS GUARARAPES,PENADUBINHA
PE,JABOATAO DOS GUARARAPES,PIEDADE
PE,JABOATAO DOS GUARARAPES,PINA
PE,JABOATAO DOS GUARARAPES,PONTE DOS CARVALHOS
PE,JABOATAO DOS GUARARAPES,PONTEZINHA
PE,JABOATAO DOS GUARARAPES,PORTA LARGA
PE,JABOATAO DOS GUARARAPES,PRAZERES
PE,JABOATAO DOS GUARARAPES,QUADRO
PE,JABOATAO DOS GUARARAPES,RECIFE
PE,JABOATAO DOS GUARARAPES,RIO DAS ILHAS
PE,JABOATAO DOS GUARARAPES,RIO DAS VELHAS
PE,JABOATAO DOS GUARARAPES,ROCHA NEGRA
PE,JABOATAO DOS GUARARAPES,RURAL
PE,JABOATAO DOS GUARARAPES,SANCHO
PE,JABOATAO DOS GUARARAPES,SANTANA
PE,JABOATAO DOS GUARARAPES,SANTO ALEIXO
PE,JABOATAO DOS GUARARAPES,SAO JOSE
PE,JABOATAO DOS GUARARAPES,SAO MIGUEL
PE,JABOATAO DOS GUARARAPES,SAO PEDRO
PE,JABOATAO DOS GUARARAPES,SAO SEBASTIAO
PE,JABOATAO DOS GUARARAPES,SETUBAL
PE,JABOATAO DOS GUARARAPES,SOCORRO
PE,JABOATAO DOS GUARARAPES,SOTAVE
PE,JABOATAO DOS GUARARAPES,SOVACO DE COBRA
PE,JABOATAO DOS GUARARAPES,STA. LUZIA
PE,JABOATAO DOS GUARARAPES,STA. MARTA
PE,JABOATAO DOS GUARARAPES,STA. RITA
PE,JABOATAO DOS GUARARAPES,STO AMARO
PE,JABOATAO DOS GUARARAPES,STO. ALEIXO
PE,JABOATAO DOS GUARARAPES,STO. ANDRE
PE,JABOATAO DOS GUARARAPES,STO. ANTONIO
PE,JABOATAO DOS GUARARAPES,SUCUPIRA
PE,JABOATAO DOS GUARARAPES,TEJIPIO
PE,JABOATAO DOS GUARARAPES,TOTO
PE,JABOATAO DOS GUARARAPES,USINA BULHOES
PE,JABOATAO DOS GUARARAPES,USINA JABOATAO
PE,JABOATAO DOS GUARARAPES,VAQUEJADA
PE,JABOATAO DOS GUARARAPES,VARGEM FRIA
PE,JABOATAO DOS GUARARAPES,VARZEA
PE,JABOATAO DOS GUARARAPES,VENDA GRANDE
PE,JABOATAO DOS GUARARAPES,VERA LUCIA
PE,JABOATAO DOS GUARARAPES,VILA DOIS CARNEIROS
PE,JABOATAO DOS GUARARAPES,VILA FABRICA
PE,JABOATAO DOS GUARARAPES,VILA JOAO DE DEUS
PE,JABOATAO DOS GUARARAPES,VILA NOVA
PE,JABOATAO DOS GUARARAPES,VILA PALMARES
PE,JABOATAO DOS GUARARAPES,VILA PEDRO
PE,JABOATAO DOS GUARARAPES,VILA PIEDADE
PE,JABOATAO DOS GUARARAPES,VILA RICA
PE,JABOATAO DOS GUARARAPES,VILA SOTAVE
PE,JABOATAO DOS GUARARAPES,VILA TOPAZIO
PE,JABOATAO DOS GUARARAPES,VILA UNIAO
PE,JABOATAO DOS GUARARAPES,VISTA ALEGRE
PE,JABOATAO DOS GUARARAPES,VL SOCIAL
PE,JABOATAO DOS GUARARAPES,ZUMBI DO PACHECO
PE,JAQUEIRA,ALTO BOA VISTA
PE,JAQUEIRA,ALTO BOM PASTOR
PE,JAQUEIRA,BOA VISTA
PE,JAQUEIRA,BRUM - JAQUEIRA
PE,JAQUEIRA,CACIMBAO
PE,JAQUEIRA,CAIXA DA´AGUA
PE,JAQUEIRA,CAMPO ANTIGO
PE,JAQUEIRA,CENTRO
PE,JAQUEIRA,COHAB
PE,JAQUEIRA,ENG ALEGRE
PE,JAQUEIRA,ENG B BRANCO
PE,JAQUEIRA,ENG BALSAMO DA LINHA - JA
PE,JAQUEIRA,ENG BALSAMO DAS FREIRAS -
PE,JAQUEIRA,ENG BARRO BRANCO - JAQUEI
PE,JAQUEIRA,ENG BOA VISTA - JAQUEIRA
PE,JAQUEIRA,ENG CAIXA DAGUA - JAQUEIR
PE,JAQUEIRA,ENG CAJA - JAQUEIRA
PE,JAQUEIRA,ENG COLONIA
PE,JAQUEIRA,ENG CORUBAS - JAQUEIRA
PE,JAQUEIRA,ENG FERVEDOURO - JAQUEIRA
PE,JAQUEIRA,ENG FLEXEIRAS - JAQUEIRA
PE,JAQUEIRA,ENG FLOR DO BOSQUE - JAQU
PE,JAQUEIRA,ENG FREI CANECA
PE,JAQUEIRA,ENG GUERRA - JAQUEIRA
PE,JAQUEIRA,ENG JAQUEIRA - JAQUEIRA
PE,JAQUEIRA,ENG LARANJEIRAS - JAQUEIR
PE,JAQUEIRA,ENG PALMEIRINHA
PE,JAQUEIRA,ENG PALMEIRINHA - JAQUEIR
PE,JAQUEIRA,ENG PINDOBA - JAQUEIRA
PE,JAQUEIRA,ENG PIRANGY - JAQUEIRA
PE,JAQUEIRA,ENG SAO BENTO
PE,JAQUEIRA,ENG VARZEA VELHA
PE,JAQUEIRA,ENG VARZEA VELHA - JAQUEI
PE,JAQUEIRA,ENGENHO CORUBAS
PE,JAQUEIRA,ENGENHO FERVEDOURO
PE,JAQUEIRA,ENGENHO FREICANECA
PE,JAQUEIRA,ENGENHO GUERRA
PE,JAQUEIRA,ENGENHO RAMPA
PE,JAQUEIRA,FAZ DUAS URNAS - JAQUEIRA
PE,JAQUEIRA,FAZ KAY LUA - JAQUEIRA
PE,JAQUEIRA,FAZ LAJE NOVA - JAQUEIRA
PE,JAQUEIRA,FAZ STA LUZIA - JAQUEIRA
PE,JAQUEIRA,FAZ STA RITA - JAQUEIRA
PE,JAQUEIRA,FAZ URUCU - JAQUEIRA
PE,JAQUEIRA,FAZENDA CAMINHA
PE,JAQUEIRA,FAZENDA STA RITA
PE,JAQUEIRA,FAZENDA STA TEREZINHA
PE,JAQUEIRA,FREI CANECA
PE,JAQUEIRA,FREI CANECA - JAQUEIRA
PE,JAQUEIRA,JAQUEIRA
PE,JAQUEIRA,JAQUEIRA (RUR)
PE,JAQUEIRA,MATADOURO
PE,JAQUEIRA,NOVA JAQUEIRA
PE,JAQUEIRA,RURAL
PE,JAQUEIRA,SIT AZEITONA - JAQUEIRA
PE,JAQUEIRA,SIT BANANAL - JAQUEIRA
PE,JAQUEIRA,SIT CABUJI - JAQUEIRA
PE,JAQUEIRA,SIT CAVADA - JAQUEIRA
PE,JAQUEIRA,SIT CURTUME - JAQUEIRA
PE,JAQUEIRA,SIT FREIRE - JAQUEIRA
PE,JAQUEIRA,SIT FUNDAO - JAQUEIRA
PE,JAQUEIRA,SIT FURNAS - JAQUEIRA
PE,JAQUEIRA,SIT GLORIA - JAQUEIRA
PE,JAQUEIRA,SIT GRANDE - JAQUEIRA
PE,JAQUEIRA,SIT GREGORIO - JAQUEIRA
PE,JAQUEIRA,SIT LEITE - JAQUEIRA
PE,JAQUEIRA,SIT MONTEIRO - JAQUEIRA
PE,JAQUEIRA,SIT MORCEGO - JAQUEIRA
PE,JAQUEIRA,SIT OLHO DAGUA - JAQUEIRA
PE,JAQUEIRA,SIT PILAO - JAQUEIRA
PE,JAQUEIRA,SIT PLANALTO - JAQUEIRA
PE,JAQUEIRA,SIT TENORIO - JAQUEIRA
PE,JAQUEIRA,SIT URUCU - JAQUEIRA
PE,JAQUEIRA,SITIO BRUM
PE,JAQUEIRA,SITIO FREIRE
PE,JAQUEIRA,SITIO GREGORIO
PE,JAQUEIRA,SITIO LEITE
PE,JAQUEIRA,SITIO OLHO DAGUA
PE,JAQUEIRA,SITIO PALMEIRINHA
PE,JAQUEIRA,SITIO PILAO
PE,JAQUEIRA,SITIO RIACHOZINHO
PE,JAQUEIRA,SITIO TENORIO
PE,JAQUEIRA,SITIO URUCU II
PE,JAQUEIRA,SITIO VEADO MORTO
PE,JAQUEIRA,TANQUE
PE,JAQUEIRA,TOCA DA ONCA
PE,JAQUEIRA,USINA FREI CANECA
PE,JAQUEIRA,VILA ALTO BOM PASTOR
PE,JATAUBA,ACUCENA - JATAUBA
PE,JATAUBA,ALTO DO MONTE
PE,JATAUBA,BAIRRO BRANCO
PE,JATAUBA,BARRA DO PADEIRO - JATAUB
PE,JATAUBA,BARREIROS
PE,JATAUBA,BELO JARDIM
PE,JATAUBA,BERRA BODE - JATAUBA
PE,JATAUBA,BOA VISTA
PE,JATAUBA,BOM JESUS
PE,JATAUBA,CABACAS
PE,JATAUBA,CABACO - JATAUBA
PE,JATAUBA,CACIMBA DE BAIXO
PE,JATAUBA,CAIXA DAGUA
PE,JATAUBA,CAPIBARIBE - JATAUBA
PE,JATAUBA,CARAIBEIRAS - JATAUBA
PE,JATAUBA,CEMITERIO
PE,JATAUBA,CENTRO
PE,JATAUBA,COHAB
PE,JATAUBA,COHAB I
PE,JATAUBA,COHAB II
PE,JATAUBA,ENXOTADO
PE,JATAUBA,FAZENDA BARRIGUDA
PE,JATAUBA,FAZENDA TRAVESSIA
PE,JATAUBA,FRANGO
PE,JATAUBA,IPUEIRA - JATAUBA
PE,JATAUBA,JACU
PE,JATAUBA,JACU (RUR)
PE,JATAUBA,JATAUBA
PE,JATAUBA,JATAUBA (RUR)
PE,JATAUBA,JATAUBA RURAL - JATAUBA
PE,JATAUBA,JATOBAZINHO - JATAUBA
PE,JATAUBA,JUNDIA
PE,JATAUBA,JUNDIA CIMA
PE,JATAUBA,LAGOA COMPRIDA - JATAUBA
PE,JATAUBA,LO BOM JESUS
PE,JATAUBA,LO HONORIO F DOS SANTOS
PE,JATAUBA,LOT. BOM JESUS
PE,JATAUBA,MANGUE SECO
PE,JATAUBA,MATADOURO
PE,JATAUBA,MINEIRO - JATAUBA
PE,JATAUBA,MONTE
PE,JATAUBA,NOVA STA CRUZ
PE,JATAUBA,PASSAGEM - JATAUBA
PE,JATAUBA,PASSAGEM DO TO
PE,JATAUBA,PASSAGEM DO TO (RUR)
PE,JATAUBA,PASSAGEM TO
PE,JATAUBA,POCO CERCADO
PE,JATAUBA,PRAQUIO - JATAUBA
PE,JATAUBA,PRIMEIRO
PE,JATAUBA,RIACHO DO JACU - JATAUBA
PE,JATAUBA,RIACHO DO MEIO
PE,JATAUBA,RIACHO DO MEIO (RUR)
PE,JATAUBA,RIACHO ESQUERDO - JATAUBA
PE,JATAUBA,RIACHO FUNDO - JATAUBA
PE,JATAUBA,RURAL
PE,JATAUBA,SALGADO - JATAUBA
PE,JATAUBA,SERROTE - JATAUBA
PE,JATAUBA,SIT. AMARELA
PE,JATAUBA,SIT. BARRA GRANDE
PE,JATAUBA,SIT. CANHOTO
PE,JATAUBA,SIT. ENXOTADO
PE,JATAUBA,SIT. ENXOTADO (RUR)
PE,JATAUBA,SIT. GRAVATA
PE,JATAUBA,SIT. IMBE
PE,JATAUBA,SIT. MARIANA
PE,JATAUBA,SIT. OLHO DAGUA
PE,JATAUBA,SIT. SEVERO
PE,JATAUBA,SIT. SOBRADO
PE,JATAUBA,SIT. TIMOTEO
PE,JATAUBA,SIT. UMBURANA
PE,JATAUBA,SITIO
PE,JATAUBA,SITIO ACUCENA
PE,JATAUBA,SITIO ARACA
PE,JATAUBA,SITIO ASSUNCENA DOS NEGRO
PE,JATAUBA,SITIO BARRA GRANDE
PE,JATAUBA,SITIO BARRA PADEIROS
PE,JATAUBA,SITIO BOA VENTURA
PE,JATAUBA,SITIO BOA VISTA
PE,JATAUBA,SITIO BONITA DE FORA
PE,JATAUBA,SITIO BORREGOS
PE,JATAUBA,SITIO BORREGOS PE SERRA
PE,JATAUBA,SITIO CABACAS
PE,JATAUBA,SITIO CABACO
PE,JATAUBA,SITIO CABOCLOS
PE,JATAUBA,SITIO CABRAIBA
PE,JATAUBA,SITIO CACHOEIRA
PE,JATAUBA,SITIO CACHOEIRA DE CIMA
PE,JATAUBA,SITIO CACHOEIRA PRETA
PE,JATAUBA,SITIO CACIMBA NOVA
PE,JATAUBA,SITIO CAFUNDO
PE,JATAUBA,SITIO CAMARINHA DAGUA
PE,JATAUBA,SITIO CAMPO COMPRIDO
PE,JATAUBA,SITIO CAPIBARIBE - JATAUB
PE,JATAUBA,SITIO CARAIBEIRAS
PE,JATAUBA,SITIO CENTRO
PE,JATAUBA,SITIO CHORA PENA
PE,JATAUBA,SITIO DO MEIO
PE,JATAUBA,SITIO FRANGO
PE,JATAUBA,SITIO IMPUEIRAS
PE,JATAUBA,SITIO JACARARA
PE,JATAUBA,SITIO JATOBA
PE,JATAUBA,SITIO JATOBAZINHO
PE,JATAUBA,SITIO JERIMUM
PE,JATAUBA,SITIO JUNDIA
PE,JATAUBA,SITIO JUNDIA DE BAIXO
PE,JATAUBA,SITIO JUNDIA DE CIMA
PE,JATAUBA,SITIO LADIM
PE,JATAUBA,SITIO LADINO
PE,JATAUBA,SITIO LAGOA COMPRIDA
PE,JATAUBA,SITIO LAGOA DA MATA - JAT
PE,JATAUBA,SITIO LAGOA DO ANGU
PE,JATAUBA,SITIO LAGOA DOS CABACOS
PE,JATAUBA,SITIO LOGRADOURO
PE,JATAUBA,SITIO LOGRADOURO - JATAUB
PE,JATAUBA,SITIO LOGRADOURO DA COSTA
PE,JATAUBA,SITIO LUIZA
PE,JATAUBA,SITIO MALHADA BAIXA
PE,JATAUBA,SITIO MANOEL ANTONIO
PE,JATAUBA,SITIO MANOEL ANTONIO CIMA
PE,JATAUBA,SITIO MANOEL MARQUES
PE,JATAUBA,SITIO MANOEL MARQUES - JA
PE,JATAUBA,SITIO MEIO
PE,JATAUBA,SITIO MIMOSO
